Segment_Combination,gender,device_type,ad_position,browsing_history,time_of_day,Impressions,Clicks,Conversions,Spend,Revenue,CTR_Percent,CVR_Percent,ROAS,CPA,LTV,Profit,ROI_Percent
Mobile | News | Top | Unknown | Female,Female,Mobile,Top,News,Unknown,1,1,1,2.0,40,100.0,100.0,20.0,2.0,40.0,38.0,1900.0
Desktop | Entertainment | Top | Evening | Unknown,Unknown,Desktop,Top,Entertainment,Evening,6,6,0,12.0,6,100.0,0.0,0.5,0.0,0.0,-6.0,-50.0
Desktop | Entertainment | Top | Evening | Male,Male,Desktop,Top,Entertainment,Evening,10,10,0,20.0,10,100.0,0.0,0.5,0.0,0.0,-10.0,-50.0
Tablet | Entertainment | Top | Unknown | Unknown,Unknown,Tablet,Top,Entertainment,Unknown,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Tablet | Entertainment | Top | Unknown | Non-Binary,Non-Binary,Tablet,Top,Entertainment,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Education | Side | Afternoon | Male,Male,Unknown,Side,Education,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | News | Bottom | Afternoon | Non-Binary,Non-Binary,Mobile,Bottom,News,Afternoon,6,6,0,12.0,6,100.0,0.0,0.5,0.0,0.0,-6.0,-50.0
Mobile | News | Bottom | Evening | Female,Female,Mobile,Bottom,News,Evening,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Unknown | Education | Side | Unknown | Male,Male,Unknown,Side,Education,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Education | Side | Unknown | Female,Female,Unknown,Side,Education,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Education | Unknown | Afternoon | Male,Male,Unknown,Unknown,Education,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | News | Unknown | Afternoon | Non-Binary,Non-Binary,Mobile,Unknown,News,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Tablet | Shopping | Top | Night | Non-Binary,Non-Binary,Tablet,Top,Shopping,Night,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Desktop | Entertainment | Unknown | Unknown | Non-Binary,Non-Binary,Desktop,Unknown,Entertainment,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Education | Top | Afternoon | Non-Binary,Non-Binary,Unknown,Top,Education,Afternoon,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Unknown | Social Media | Top | Night | Male,Male,Unknown,Top,Social Media,Night,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Unknown | Social Media | Top | Night | Non-Binary,Non-Binary,Unknown,Top,Social Media,Night,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Tablet | News | Top | Afternoon | Male,Male,Tablet,Top,News,Afternoon,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Tablet | News | Top | Night | Unknown,Unknown,Tablet,Top,News,Night,9,9,0,18.0,9,100.0,0.0,0.5,0.0,0.0,-9.0,-50.0
Tablet | News | Top | Night | Female,Female,Tablet,Top,News,Night,7,7,0,14.0,7,100.0,0.0,0.5,0.0,0.0,-7.0,-50.0
Tablet | Entertainment | Side | Unknown | Female,Female,Tablet,Side,Entertainment,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Tablet | Entertainment | Side | Night | Female,Female,Tablet,Side,Entertainment,Night,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Unknown | Entertainment | Unknown | Morning | Female,Female,Unknown,Unknown,Entertainment,Morning,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Entertainment | Top | Morning | Non-Binary,Non-Binary,Unknown,Top,Entertainment,Morning,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Unknown | Social Media | Top | Evening | Non-Binary,Non-Binary,Unknown,Top,Social Media,Evening,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Mobile | Social Media | Unknown | Morning | Male,Male,Mobile,Unknown,Social Media,Morning,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Mobile | Social Media | Bottom | Afternoon | Non-Binary,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Education | Top | Morning | Female,Female,Unknown,Top,Education,Morning,6,6,0,12.0,6,100.0,0.0,0.5,0.0,0.0,-6.0,-50.0
Mobile | Shopping | Side | Afternoon | Male,Male,Mobile,Side,Shopping,Afternoon,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Mobile | Shopping | Side | Unknown | Non-Binary,Non-Binary,Mobile,Side,Shopping,Unknown,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Unknown | Entertainment | Side | Afternoon | Non-Binary,Non-Binary,Unknown,Side,Entertainment,Afternoon,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Mobile | Entertainment | Top | Night | Female,Female,Mobile,Top,Entertainment,Night,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Mobile | Shopping | Unknown | Afternoon | Female,Female,Mobile,Unknown,Shopping,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | Shopping | Unknown | Unknown | Male,Male,Mobile,Unknown,Shopping,Unknown,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Mobile | Shopping | Unknown | Unknown | Female,Female,Mobile,Unknown,Shopping,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | Shopping | Unknown | Night | Male,Male,Mobile,Unknown,Shopping,Night,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | Entertainment | Top | Afternoon | Male,Male,Mobile,Top,Entertainment,Afternoon,5,5,0,10.0,5,100.0,0.0,0.5,0.0,0.0,-5.0,-50.0
Unknown | Entertainment | Bottom | Afternoon | Male,Male,Unknown,Bottom,Entertainment,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Entertainment | Bottom | Afternoon | Non-Binary,Non-Binary,Unknown,Bottom,Entertainment,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Entertainment | Bottom | Afternoon | Female,Female,Unknown,Bottom,Entertainment,Afternoon,5,5,0,10.0,5,100.0,0.0,0.5,0.0,0.0,-5.0,-50.0
Unknown | Entertainment | Bottom | Unknown | Non-Binary,Non-Binary,Unknown,Bottom,Entertainment,Unknown,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Unknown | Entertainment | Bottom | Unknown | Female,Female,Unknown,Bottom,Entertainment,Unknown,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Unknown | Entertainment | Bottom | Evening | Unknown,Unknown,Unknown,Bottom,Entertainment,Evening,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | News | Unknown | Unknown | Non-Binary,Non-Binary,Mobile,Unknown,News,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | News | Unknown | Unknown | Female,Female,Mobile,Unknown,News,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | News | Unknown | Evening | Male,Male,Mobile,Unknown,News,Evening,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Unknown | Entertainment | Side | Unknown | Non-Binary,Non-Binary,Unknown,Side,Entertainment,Unknown,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Unknown | Entertainment | Bottom | Morning | Unknown,Unknown,Unknown,Bottom,Entertainment,Morning,6,6,0,12.0,6,100.0,0.0,0.5,0.0,0.0,-6.0,-50.0
Tablet | Social Media | Unknown | Unknown | Non-Binary,Non-Binary,Tablet,Unknown,Social Media,Unknown,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Tablet | Social Media | Unknown | Night | Male,Male,Tablet,Unknown,Social Media,Night,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Tablet | Social Media | Unknown | Evening | Male,Male,Tablet,Unknown,Social Media,Evening,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Desktop | News | Bottom | Evening | Female,Female,Desktop,Bottom,News,Evening,5,5,0,10.0,5,100.0,0.0,0.5,0.0,0.0,-5.0,-50.0
Mobile | Entertainment | Unknown | Night | Non-Binary,Non-Binary,Mobile,Unknown,Entertainment,Night,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Unknown | Entertainment | Unknown | Morning | Non-Binary,Non-Binary,Unknown,Unknown,Entertainment,Morning,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Desktop | Shopping | Side | Night | Female,Female,Desktop,Side,Shopping,Night,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Tablet | News | Top | Morning | Unknown,Unknown,Tablet,Top,News,Morning,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Tablet | News | Top | Morning | Non-Binary,Non-Binary,Tablet,Top,News,Morning,5,5,0,10.0,5,100.0,0.0,0.5,0.0,0.0,-5.0,-50.0
Unknown | Education | Bottom | Evening | Female,Female,Unknown,Bottom,Education,Evening,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Unknown | Education | Unknown | Unknown | Female,Female,Unknown,Unknown,Education,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Entertainment | Top | Afternoon | Non-Binary,Non-Binary,Unknown,Top,Entertainment,Afternoon,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Unknown | Entertainment | Top | Unknown | Unknown,Unknown,Unknown,Top,Entertainment,Unknown,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Unknown | Entertainment | Top | Unknown | Non-Binary,Non-Binary,Unknown,Top,Entertainment,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Entertainment | Top | Night | Unknown,Unknown,Unknown,Top,Entertainment,Night,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Unknown | Education | Unknown | Evening | Male,Male,Unknown,Unknown,Education,Evening,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Education | Unknown | Evening | Female,Female,Unknown,Unknown,Education,Evening,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Education | Unknown | Morning | Non-Binary,Non-Binary,Unknown,Unknown,Education,Morning,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Unknown | Education | Bottom | Afternoon | Male,Male,Unknown,Bottom,Education,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | News | Side | Evening | Unknown,Unknown,Mobile,Side,News,Evening,6,6,0,12.0,6,100.0,0.0,0.5,0.0,0.0,-6.0,-50.0
Mobile | News | Side | Morning | Female,Female,Mobile,Side,News,Morning,5,5,0,10.0,5,100.0,0.0,0.5,0.0,0.0,-5.0,-50.0
Unknown | Entertainment | Bottom | Evening | Female,Female,Unknown,Bottom,Entertainment,Evening,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Unknown | Entertainment | Unknown | Afternoon | Non-Binary,Non-Binary,Unknown,Unknown,Entertainment,Afternoon,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Unknown | Education | Bottom | Unknown | Non-Binary,Non-Binary,Unknown,Bottom,Education,Unknown,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Unknown | Education | Bottom | Unknown | Female,Female,Unknown,Bottom,Education,Unknown,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Unknown | Education | Bottom | Night | Male,Male,Unknown,Bottom,Education,Night,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Unknown | Education | Bottom | Evening | Male,Male,Unknown,Bottom,Education,Evening,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Unknown | Education | Bottom | Evening | Non-Binary,Non-Binary,Unknown,Bottom,Education,Evening,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Desktop | Entertainment | Bottom | Afternoon | Male,Male,Desktop,Bottom,Entertainment,Afternoon,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Desktop | Entertainment | Bottom | Unknown | Male,Male,Desktop,Bottom,Entertainment,Unknown,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Mobile | Shopping | Bottom | Unknown | Female,Female,Mobile,Bottom,Shopping,Unknown,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Mobile | Entertainment | Unknown | Night | Female,Female,Mobile,Unknown,Entertainment,Night,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Mobile | Shopping | Unknown | Afternoon | Unknown,Unknown,Mobile,Unknown,Shopping,Afternoon,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Mobile | Shopping | Unknown | Afternoon | Male,Male,Mobile,Unknown,Shopping,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | News | Top | Evening | Unknown,Unknown,Mobile,Top,News,Evening,7,7,0,14.0,7,100.0,0.0,0.5,0.0,0.0,-7.0,-50.0
Unknown | Entertainment | Unknown | Unknown | Female,Female,Unknown,Unknown,Entertainment,Unknown,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Desktop | Shopping | Top | Afternoon | Female,Female,Desktop,Top,Shopping,Afternoon,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Unknown | Entertainment | Side | Unknown | Female,Female,Unknown,Side,Entertainment,Unknown,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Desktop | Shopping | Top | Morning | Male,Male,Desktop,Top,Shopping,Morning,3,3,0,6.0,3,100.0,0.0,0.5,0.0,0.0,-3.0,-50.0
Desktop | Shopping | Side | Afternoon | Male,Male,Desktop,Side,Shopping,Afternoon,8,8,0,16.0,8,100.0,0.0,0.5,0.0,0.0,-8.0,-50.0
Tablet | News | Bottom | Evening | Non-Binary,Non-Binary,Tablet,Bottom,News,Evening,6,6,0,12.0,6,100.0,0.0,0.5,0.0,0.0,-6.0,-50.0
Desktop | Shopping | Unknown | Afternoon | Male,Male,Desktop,Unknown,Shopping,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Tablet | News | Unknown | Afternoon | Female,Female,Tablet,Unknown,News,Afternoon,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Tablet | News | Unknown | Unknown | Female,Female,Tablet,Unknown,News,Unknown,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Tablet | News | Unknown | Evening | Female,Female,Tablet,Unknown,News,Evening,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Mobile | Entertainment | Unknown | Evening | Unknown,Unknown,Mobile,Unknown,Entertainment,Evening,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Mobile | Social Media | Bottom | Morning | Female,Female,Mobile,Bottom,Social Media,Morning,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Mobile | News | Top | Afternoon | Male,Male,Mobile,Top,News,Afternoon,4,4,0,8.0,4,100.0,0.0,0.5,0.0,0.0,-4.0,-50.0
Mobile | News | Top | Unknown | Male,Male,Mobile,Top,News,Unknown,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Unknown | Education | Bottom | Morning | Female,Female,Unknown,Bottom,Education,Morning,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Desktop | Shopping | Top | Unknown | Female,Female,Desktop,Top,Shopping,Unknown,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Unknown | Entertainment | Bottom | Evening | Male,Male,Unknown,Bottom,Entertainment,Evening,1,1,0,2.0,1,100.0,0.0,0.5,0.0,0.0,-1.0,-50.0
Desktop | Shopping | Unknown | Evening | Unknown,Unknown,Desktop,Unknown,Shopping,Evening,2,2,0,4.0,2,100.0,0.0,0.5,0.0,0.0,-2.0,-50.0
Mobile | Education | Bottom | Evening | Unknown,Unknown,Mobile,Bottom,Education,Evening,18,17,0,36.0,17,94.44,0.0,0.472,0.0,0.0,-19.0,-52.78
Tablet | Shopping | Top | Afternoon | Non-Binary,Non-Binary,Tablet,Top,Shopping,Afternoon,13,12,0,26.0,12,92.31,0.0,0.462,0.0,0.0,-14.0,-53.85
Mobile | Social Media | Bottom | Morning | Non-Binary,Non-Binary,Mobile,Bottom,Social Media,Morning,13,12,0,26.0,12,92.31,0.0,0.462,0.0,0.0,-14.0,-53.85
Desktop | Unknown | Side | Afternoon | Non-Binary,Non-Binary,Desktop,Side,Unknown,Afternoon,13,12,0,26.0,12,92.31,0.0,0.462,0.0,0.0,-14.0,-53.85
Desktop | Social Media | Bottom | Night | Unknown,Unknown,Desktop,Bottom,Social Media,Night,12,11,0,24.0,11,91.67,0.0,0.458,0.0,0.0,-13.0,-54.17
Desktop | Education | Top | Afternoon | Unknown,Unknown,Desktop,Top,Education,Afternoon,11,10,0,22.0,10,90.91,0.0,0.455,0.0,0.0,-12.0,-54.55
Desktop | Unknown | Bottom | Afternoon | Non-Binary,Non-Binary,Desktop,Bottom,Unknown,Afternoon,10,9,0,20.0,9,90.0,0.0,0.45,0.0,0.0,-11.0,-55.0
Mobile | Social Media | Side | Afternoon | Unknown,Unknown,Mobile,Side,Social Media,Afternoon,20,18,0,40.0,18,90.0,0.0,0.45,0.0,0.0,-22.0,-55.0
Mobile | Social Media | Side | Morning | Unknown,Unknown,Mobile,Side,Social Media,Morning,10,9,0,20.0,9,90.0,0.0,0.45,0.0,0.0,-11.0,-55.0
Mobile | Entertainment | Side | Night | Non-Binary,Non-Binary,Mobile,Side,Entertainment,Night,10,9,0,20.0,9,90.0,0.0,0.45,0.0,0.0,-11.0,-55.0
Mobile | Unknown | Unknown | Night | Female,Female,Mobile,Unknown,Unknown,Night,9,8,0,18.0,8,88.89,0.0,0.444,0.0,0.0,-10.0,-55.56
Desktop | Entertainment | Bottom | Afternoon | Female,Female,Desktop,Bottom,Entertainment,Afternoon,9,8,0,18.0,8,88.89,0.0,0.444,0.0,0.0,-10.0,-55.56
Tablet | Entertainment | Bottom | Unknown | Unknown,Unknown,Tablet,Bottom,Entertainment,Unknown,9,8,0,18.0,8,88.89,0.0,0.444,0.0,0.0,-10.0,-55.56
Tablet | Shopping | Top | Morning | Female,Female,Tablet,Top,Shopping,Morning,8,7,0,16.0,7,87.5,0.0,0.438,0.0,0.0,-9.0,-56.25
Unknown | Unknown | Bottom | Night | Male,Male,Unknown,Bottom,Unknown,Night,16,14,0,32.0,14,87.5,0.0,0.438,0.0,0.0,-18.0,-56.25
Tablet | Entertainment | Side | Evening | Unknown,Unknown,Tablet,Side,Entertainment,Evening,24,21,0,48.0,21,87.5,0.0,0.438,0.0,0.0,-27.0,-56.25
Unknown | Entertainment | Bottom | Night | Unknown,Unknown,Unknown,Bottom,Entertainment,Night,8,7,0,16.0,7,87.5,0.0,0.438,0.0,0.0,-9.0,-56.25
Desktop | Entertainment | Top | Night | Non-Binary,Non-Binary,Desktop,Top,Entertainment,Night,8,7,0,16.0,7,87.5,0.0,0.438,0.0,0.0,-9.0,-56.25
Mobile | Unknown | Bottom | Afternoon | Female,Female,Mobile,Bottom,Unknown,Afternoon,8,7,0,16.0,7,87.5,0.0,0.438,0.0,0.0,-9.0,-56.25
Tablet | News | Side | Night | Male,Male,Tablet,Side,News,Night,8,7,0,16.0,7,87.5,0.0,0.438,0.0,0.0,-9.0,-56.25
Desktop | Social Media | Bottom | Unknown | Unknown,Unknown,Desktop,Bottom,Social Media,Unknown,8,7,0,16.0,7,87.5,0.0,0.438,0.0,0.0,-9.0,-56.25
Mobile | Social Media | Bottom | Evening | Non-Binary,Non-Binary,Mobile,Bottom,Social Media,Evening,8,7,0,16.0,7,87.5,0.0,0.438,0.0,0.0,-9.0,-56.25
Mobile | Shopping | Top | Evening | Female,Female,Mobile,Top,Shopping,Evening,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Unknown | Education | Bottom | Morning | Unknown,Unknown,Unknown,Bottom,Education,Morning,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Unknown | Unknown | Side | Afternoon | Female,Female,Unknown,Side,Unknown,Afternoon,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Unknown | Unknown | Bottom | Unknown | Female,Female,Unknown,Bottom,Unknown,Unknown,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Tablet | Unknown | Top | Morning | Female,Female,Tablet,Top,Unknown,Morning,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Desktop | News | Bottom | Morning | Male,Male,Desktop,Bottom,News,Morning,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Desktop | Social Media | Bottom | Morning | Unknown,Unknown,Desktop,Bottom,Social Media,Morning,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Tablet | Education | Unknown | Unknown | Male,Male,Tablet,Unknown,Education,Unknown,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Mobile | Social Media | Side | Night | Female,Female,Mobile,Side,Social Media,Night,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Unknown | Unknown | Unknown | Evening | Female,Female,Unknown,Unknown,Unknown,Evening,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Desktop | News | Top | Afternoon | Unknown,Unknown,Desktop,Top,News,Afternoon,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Mobile | News | Side | Morning | Non-Binary,Non-Binary,Mobile,Side,News,Morning,7,6,0,14.0,6,85.71,0.0,0.429,0.0,0.0,-8.0,-57.14
Tablet | Shopping | Bottom | Evening | Female,Female,Tablet,Bottom,Shopping,Evening,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Tablet | Education | Top | Morning | Female,Female,Tablet,Top,Education,Morning,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Desktop | Unknown | Unknown | Unknown | Female,Female,Desktop,Unknown,Unknown,Unknown,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Tablet | News | Bottom | Afternoon | Female,Female,Tablet,Bottom,News,Afternoon,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Tablet | News | Unknown | Morning | Non-Binary,Non-Binary,Tablet,Unknown,News,Morning,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Mobile | Social Media | Top | Morning | Female,Female,Mobile,Top,Social Media,Morning,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Tablet | Entertainment | Bottom | Morning | Non-Binary,Non-Binary,Tablet,Bottom,Entertainment,Morning,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Tablet | Social Media | Side | Evening | Male,Male,Tablet,Side,Social Media,Evening,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Mobile | News | Bottom | Night | Non-Binary,Non-Binary,Mobile,Bottom,News,Night,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Tablet | Education | Bottom | Night | Non-Binary,Non-Binary,Tablet,Bottom,Education,Night,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Desktop | Entertainment | Top | Unknown | Non-Binary,Non-Binary,Desktop,Top,Entertainment,Unknown,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Mobile | News | Bottom | Night | Female,Female,Mobile,Bottom,News,Night,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Tablet | Social Media | Bottom | Afternoon | Unknown,Unknown,Tablet,Bottom,Social Media,Afternoon,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Mobile | Social Media | Bottom | Evening | Female,Female,Mobile,Bottom,Social Media,Evening,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Mobile | Entertainment | Unknown | Afternoon | Unknown,Unknown,Mobile,Unknown,Entertainment,Afternoon,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Desktop | Social Media | Unknown | Evening | Male,Male,Desktop,Unknown,Social Media,Evening,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Tablet | News | Top | Evening | Female,Female,Tablet,Top,News,Evening,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Unknown | Entertainment | Top | Unknown | Female,Female,Unknown,Top,Entertainment,Unknown,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Desktop | Education | Bottom | Unknown | Unknown,Unknown,Desktop,Bottom,Education,Unknown,12,10,0,24.0,10,83.33,0.0,0.417,0.0,0.0,-14.0,-58.33
Desktop | Shopping | Side | Afternoon | Female,Female,Desktop,Side,Shopping,Afternoon,6,5,0,12.0,5,83.33,0.0,0.417,0.0,0.0,-7.0,-58.33
Unknown | Social Media | Bottom | Morning | Unknown,Unknown,Unknown,Bottom,Social Media,Morning,11,9,0,22.0,9,81.82,0.0,0.409,0.0,0.0,-13.0,-59.09
Unknown | Social Media | Bottom | Evening | Unknown,Unknown,Unknown,Bottom,Social Media,Evening,5,4,0,10.0,4,80.0,0.0,0.4,0.0,0.0,-6.0,-60.0
Tablet | Shopping | Bottom | Night | Female,Female,Tablet,Bottom,Shopping,Night,5,4,0,10.0,4,80.0,0.0,0.4,0.0,0.0,-6.0,-60.0
Unknown | News | Top | Morning | Non-Binary,Non-Binary,Unknown,Top,News,Morning,5,4,0,10.0,4,80.0,0.0,0.4,0.0,0.0,-6.0,-60.0
